,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
23157,2023,SE,FT,Data Analyst,250000,USD,250000,US,100,US,M,Data Analyst
23158,2023,SE,FT,Data Analyst,138000,USD,138000,US,100,US,M,Data Analyst
23159,2023,MI,FT,Data Analyst,130000,USD,130000,CA,100,CA,M,Data Analyst
23160,2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M,Data Analyst
23161,2023,SE,FT,Deep Learning Researcher,115000,EUR,124163,DE,0,DE,L,Other
23162,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
23163,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
23164,2023,SE,FT,BI Analyst,160000,USD,160000,US,0,US,M,Data Analyst
23165,2023,SE,FT,BI Analyst,135000,USD,135000,US,0,US,M,Data Analyst
23166,2023,MI,FT,Data Scientist,104500,USD,104500,US,0,US,M,Data Scientist
23167,2023,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M,Data Scientist
23168,2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,Data Scientist
23169,2023,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M,Data Scientist
23170,2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,Data Engineer
23171,2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,Data Engineer
23172,2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer
23173,2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
23174,2023,MI,FT,Research Scientist,185000,USD,185000,US,100,US,M,Data Scientist
23175,2023,MI,FT,Research Scientist,125000,USD,125000,US,100,US,M,Data Scientist
23176,2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,Data Analyst
23177,2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M,Data Analyst
23178,2023,SE,FT,Data Scientist,210550,USD,210550,US,0,US,M,Data Scientist
23179,2023,SE,FT,Data Scientist,153300,USD,153300,US,0,US,M,Data Scientist
23180,2023,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,Data Scientist
23181,2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist
23182,2023,SE,FT,Data Analyst,161500,USD,161500,US,100,US,M,Data Analyst
23183,2023,SE,FT,Data Analyst,119500,USD,119500,US,100,US,M,Data Analyst
23184,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,Data Analyst
23185,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,Data Analyst
23186,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
23187,2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,Data Scientist
23188,2023,SE,FT,Data Analytics Specialist,105000,USD,105000,US,0,US,M,Data Analyst
23189,2023,SE,FT,Data Analytics Specialist,85000,USD,85000,US,0,US,M,Data Analyst
23190,2023,SE,FT,Research Scientist,215000,USD,215000,US,0,US,M,Data Scientist
23191,2023,SE,FT,Research Scientist,146300,USD,146300,US,0,US,M,Data Scientist
23192,2023,EN,FT,AI Developer,200000,EUR,215936,DE,100,DE,L,Other
23193,2023,MI,FT,Data Engineer,72000,USD,72000,MX,100,MX,M,Data Engineer
23194,2023,MI,FT,Data Engineer,60000,USD,60000,MX,100,MX,M,Data Engineer
23195,2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,Data Engineer
23196,2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,Data Engineer
23197,2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M,Data Engineer
23198,2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer
23199,2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,Data Scientist
23200,2023,SE,FT,Data Scientist,123900,USD,123900,US,100,US,M,Data Scientist
23201,2023,MI,FT,Research Scientist,340000,USD,340000,US,100,US,M,Data Scientist
23202,2023,MI,FT,Research Scientist,150000,USD,150000,US,100,US,M,Data Scientist
23203,2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,Data Engineer
23204,2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,Data Engineer
23205,2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,Data Engineer
23206,2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer
23207,2023,MI,FT,Data Scientist,60000,EUR,64781,FR,50,FR,M,Data Scientist
23208,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,Data Analyst
23209,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,Data Analyst
23210,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
23211,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Data Analyst
23212,2023,SE,FL,Software Data Engineer,50000,USD,50000,NG,50,AU,M,Data Engineer
23213,2023,EN,FT,Data Analyst,100000,USD,100000,UZ,100,US,L,Data Analyst
23214,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
23215,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
23216,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Data Engineer
23217,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineer
23218,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Data Analyst
23219,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
23220,2023,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
23221,2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
23222,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,Data Scientist
23223,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,Data Scientist
23224,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
23225,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer
23226,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,Data Engineer
23227,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Data Engineer
23228,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Data Engineer
23229,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Data Engineer
23230,2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,Data Engineer
23231,2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,Data Engineer
23232,2023,MI,FT,Data Analyst,80000,GBP,98432,GB,0,GB,M,Data Analyst
23233,2023,MI,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M,Data Analyst
23234,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
23235,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
23236,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
23237,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Data Analyst
23238,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,Data Analyst
23239,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,Data Analyst
23240,2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,Data Scientist
23241,2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,Data Scientist
23242,2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
23243,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer
23244,2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist
23245,2023,MI,FT,Data Scientist,97750,USD,97750,US,100,US,M,Data Scientist
23246,2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,Data Scientist
23247,2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Data Scientist
23248,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
23249,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
23250,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Data Analyst
23251,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
23252,2023,MI,FT,Data Scientist,116990,USD,116990,US,100,US,M,Data Scientist
23253,2023,MI,FT,Data Scientist,82920,USD,82920,US,100,US,M,Data Scientist
23254,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
23255,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
23256,2023,MI,FT,Machine Learning Scientist,200000,USD,200000,US,0,US,S,Data Scientist
23257,2023,MI,FT,Machine Learning Scientist,125000,USD,125000,US,0,US,S,Data Scientist
23258,2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,Data Scientist
23259,2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Data Scientist
23260,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
23261,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
23262,2023,SE,FT,Data Manager,155000,USD,155000,US,0,US,M,Data Manager
23263,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,Data Manager
23264,2023,MI,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,Data Engineer
23265,2023,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,Data Engineer
23266,2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M,Data Engineer
23267,2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M,Data Engineer
23268,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M,Data Engineer
23269,2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M,Data Engineer
23270,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist
23271,2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,Data Scientist
23272,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,100,GB,M,Data Analyst
23273,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,100,GB,M,Data Analyst
23274,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,Data Analyst
23275,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
23276,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Data Scientist
23277,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,Data Scientist
23278,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer
23279,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
23280,2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M,Data Engineer
23281,2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,Data Engineer
23282,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
23283,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
23284,2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
23285,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
23286,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
23287,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Scientist
23288,2023,MI,FT,Data Engineer,105000,GBP,129192,GB,0,GB,M,Data Engineer
23289,2023,MI,FT,Data Engineer,85000,GBP,104584,GB,0,GB,M,Data Engineer
23290,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineer
23291,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineer
23292,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst
23293,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
23294,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
23295,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Scientist
23296,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M,Data Analyst
23297,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,Data Analyst
23298,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Data Engineer
23299,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Data Engineer
23300,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,Data Analyst
23301,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst
23302,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
23303,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
23304,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
23305,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Data Analyst
23306,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,Data Engineer
23307,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Data Engineer
23308,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineer
23309,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineer
23310,2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,Data Manager
23311,2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,Data Manager
23312,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,Data Scientist
23313,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
23314,2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,Data Scientist
23315,2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,Data Scientist
23316,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
23317,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
23318,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
23319,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,Data Scientist
23320,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M,Data Scientist
23321,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M,Data Scientist
23322,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Scientist
23323,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist
23324,2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M,Data Analyst
23325,2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M,Data Scientist
23326,2023,MI,FT,Research Scientist,125000,USD,125000,US,0,US,M,Data Scientist
23327,2022,EN,PT,Data Analyst,34320,USD,34320,US,100,US,S,Data Analyst
23328,2023,SE,FT,Head of Data,70000,EUR,75577,PT,100,PT,L,Data Manager
23329,2022,EX,FT,Data Scientist,106000,USD,106000,UZ,0,RU,L,Data Scientist
23330,2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,Data Analyst
23331,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst
23332,2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M,Data Analyst
23333,2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M,Data Analyst
23334,2023,SE,FT,Data Scientist,150000,USD,150000,MX,100,MX,M,Data Scientist
23335,2023,SE,FT,Data Scientist,90000,USD,90000,MX,100,MX,M,Data Scientist
23336,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Data Analyst
23337,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,Data Analyst
23338,2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M,Data Engineer
23339,2023,SE,FT,BI Data Analyst,67000,EUR,72338,DE,100,DE,M,Data Analyst
23340,2023,EN,FT,AI Developer,60000,EUR,64781,DE,0,DE,M,Other
23341,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
23342,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
23343,2023,SE,FT,Data Analyst,1300000,INR,15809,IN,100,IN,S,Data Analyst
23344,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Data Engineer
23345,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M,Data Engineer
23346,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineer
23347,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineer
23348,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,Data Analyst
23349,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,Data Analyst
23350,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
23351,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
23352,2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L,Data Scientist
23353,2023,SE,FT,Data Scientist,1000000,THB,29301,TH,50,TH,M,Data Scientist
23354,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,Data Analyst
23355,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Data Analyst
23356,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Data Scientist
23357,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Scientist
23358,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Data Analyst
23359,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
23360,2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,Data Engineer
23361,2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,Data Engineer
23362,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Data Engineer
23363,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineer
23364,2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M,Data Analyst
23365,2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M,Data Analyst
23366,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
23367,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
23368,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
23369,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
23370,2023,SE,FT,Data Architect,168400,USD,168400,US,0,US,M,Data Architect
23371,2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M,Data Architect
23372,2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M,Data Engineer
23373,2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M,Data Engineer
23374,2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,100,US,L,Data Manager
23375,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
23376,2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer
23377,2023,SE,FT,Research Engineer,100000,EUR,107968,DE,100,DE,S,Data Engineer
23378,2023,SE,FT,Research Engineer,80000,EUR,86374,DE,100,DE,S,Data Engineer
23379,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M,Data Engineer
23380,2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M,Data Engineer
23381,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Data Engineer
23382,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Data Engineer
23383,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,Data Engineer
23384,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Data Engineer
23385,2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M,Data Analyst
23386,2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst
23387,2023,SE,FT,Data Manager,60027,GBP,73857,GB,0,GB,M,Data Manager
23388,2023,SE,FT,Data Manager,44737,GBP,55044,GB,0,GB,M,Data Manager
23389,2023,EX,FT,Data Scientist,131899,GBP,162288,GB,0,GB,M,Data Scientist
23390,2023,EX,FT,Data Scientist,104891,GBP,129058,GB,0,GB,M,Data Scientist
23391,2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,Data Engineer
23392,2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
23393,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,Data Engineer
23394,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,Data Engineer
23395,2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,0,US,M,Data Analyst
23396,2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,0,US,M,Data Analyst
23397,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineer
23398,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineer
23399,2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M,Data Analyst
23400,2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M,Data Analyst
23401,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
23402,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
23403,2023,MI,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M,Data Analyst
23404,2023,MI,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M,Data Analyst
23405,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,Data Scientist
23406,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,Data Scientist
23407,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst
23408,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst
23409,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
23410,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist
23411,2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M,Data Analyst
23412,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,Data Analyst
23413,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
23414,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Data Analyst
23415,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,Data Manager
23416,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,Data Manager
23417,2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,Data Engineer
23418,2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,Data Engineer
23419,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Data Analyst
23420,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Data Analyst
23421,2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M,Data Engineer
23422,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,Data Engineer
23423,2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,M,Data Engineer
23424,2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,M,Data Scientist
23425,2023,MI,FT,AI Scientist,36000,EUR,38868,ES,50,ES,L,Data Scientist
23426,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
23427,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Data Analyst
23428,2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M,Data Scientist
23429,2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M,Data Scientist
23430,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,Data Engineer
23431,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,Data Engineer
23432,2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M,Data Engineer
23433,2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineer
23434,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineer
23435,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineer
23436,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Data Engineer
23437,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Data Engineer
23438,2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,Data Engineer
23439,2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M,Data Engineer
23440,2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M,Data Engineer
23441,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,Data Engineer
23442,2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M,Data Engineer
23443,2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M,Data Engineer
23444,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M,Data Analyst
23445,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M,Data Analyst
23446,2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M,Data Engineer
23447,2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M,Data Engineer
23448,2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M,Data Engineer
23449,2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer
23450,2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M,Data Engineer
23451,2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M,Data Engineer
23452,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,Data Scientist
23453,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,Data Scientist
23454,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,Data Scientist
23455,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,Data Scientist
23456,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,Data Analyst
23457,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,Data Analyst
23458,2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M,Data Manager
23459,2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M,Data Manager
23460,2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M,Data Scientist
23461,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Data Scientist
23462,2023,MI,FT,Data Engineer,95000,GBP,116888,GB,100,GB,L,Data Engineer
23463,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,Data Analyst
23464,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,Data Analyst
23465,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Data Analyst
23466,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Data Analyst
23467,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
23468,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst
23469,2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M,Data Engineer
23470,2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,Data Engineer
23471,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,Data Engineer
23472,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,Data Engineer
